STT,Ngay,KLGD - Khop lenh,KLGD - Thoa thuan,KGLD - Tong,GTGD - Khop lenh,GTGD - Thoa Thuan,GTGD - Tong,Thi truong - % KGLD,Thi truong - % GTGD,NTD nuoc ngoai - KL mua,NTD nuoc ngoai - GT mua,NTD nuoc ngoai - KL ban,NTD nuoc ngoai - GT ban,NTD nuoc ngoai - KL con duoc phep nam giu
1,14/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
2,13/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
3,12/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
4,11/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
5,10/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
6,07/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
7,06/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
8,05/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
9,04/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
10,03/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
11,31/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
12,30/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
13,29/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
14,28/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
15,27/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
16,24/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
17,23/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
18,22/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
19,21/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
20,20/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
21,17/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
22,16/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
23,15/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
24,14/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
25,13/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
26,10/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
27,09/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
28,08/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
29,07/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
30,06/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
31,03/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
32,02/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
33,01/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
34,28/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
35,27/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
36,24/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
37,23/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
38,22/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
39,21/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
40,20/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
41,17/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
42,16/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
43,15/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
44,14/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
45,13/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
46,10/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
47,09/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
48,08/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
49,07/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
50,06/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
51,03/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
52,02/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
53,01/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
54,31/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
55,30/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
56,27/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
57,19/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
58,18/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
59,17/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
60,16/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,12000000
